url,fid,name,nick,birth_date,height,weight,association,class,locality,country,gender,age,age_at_start,num_fights,career_span_years
/fighter/Roger-Bowling-23052,23052,Roger Bowling,Relentless,1982-12-05,68.0,155.0,Team Vision,Lightweight,"Cincinnati, Ohio",United States,Male,42,30.373716632443532,2.0,0.6516084873374401
/fighter/Rodney-Wallace-33343,33343,Rodney Wallace,Sho Nuff the Master,1981-11-21,69.0,205.0,Team R.O.C. Charlotte,Light Heavyweight,"Bamberg, South Carolina",United States,Male,43,28.03832991101985,3.0,0.6707734428473648
/fighter/David-Heath-11483,11483,David Heath,The Headhunter,1976-10-02,71.0,203.0,Absolute Combat Alliance,Light Heavyweight,"Tulsa, Oklahoma",United States,Male,48,29.897330595482547,5.0,1.4373716632443532
/fighter/Chris-Saunders-7358,7358,Chris Saunders,The So Cal Kid,1986-03-11,68.0,155.0,All In MMA,Lightweight,"Buena Park, California",United States,Male,39,26.2258726899384,1.0,0.0
/fighter/Chuck-O'Neil-15855,15855,Chuck O'Neil,Cold Steel,1985-09-22,74.0,185.0,Mass BJJ,Middleweight,"Bourne, Massachusetts",United States,Male,39,25.697467488021903,2.0,0.0
/fighter/Jim-Alers-36581,36581,Jim Alers,The Beast,1986-10-14,69.0,145.0,Tough as Nails MMA,Featherweight,"Orlando, Florida",United States,Male,38,27.49075975359343,3.0,2.2833675564681726
/fighter/Yosdenis-Cedeno-47066,47066,Yosdenis Cedeno,Pink Panther,1985-02-12,68.0,155.0,Blackzillians,Lightweight,Havana,Cuba,Male,40,29.026694045174537,4.0,1.379876796714579
/fighter/Sean-McCorkle-19640,19640,Sean McCorkle,Big Sexy,1976-07-17,79.0,312.0,Team James Clingerman,Super Heavyweight,"Indianapolis, Indiana",United States,Male,48,34.19028062970568,3.0,0.49828884325804246
/fighter/Jerrod-Sanders-48156,48156,Jerrod Sanders,J-Reazie,1980-10-01,68.0,135.0,American Top Team OKC,Bantamweight,"Oklahoma City, Oklahoma",United States,Male,44,33.78781656399726,3.0,1.9767282683093772
/fighter/Shawn-Jordan-45624,45624,Shawn Jordan,The Savage,1984-10-21,72.0,251.0,American Top Team,Heavyweight,"Baton Rouge, Louisiana",United States,Male,40,27.362080766598222,10.0,3.586584531143053
/fighter/Jessamyn-Duke-71307,71307,Jessamyn Duke,The Gun,1986-06-24,71.0,136.0,CSW,Bantamweight,"Richmond, Kentucky",United States,Female,38,27.43600273785079,4.0,1.648186173853525
/fighter/Alex-White-55954,55954,Alex White,The Spartan,1988-10-22,72.0,146.0,Team Destruction,Featherweight,"Fredericktown, Missouri",United States,Male,36,25.489390828199863,10.0,5.519507186858316
/fighter/Damon-Jackson-113767,113767,Damon Jackson,The Leech,1988-08-08,71.0,145.0,Octagon MMA,Featherweight,"Dallas, Texas",United States,Male,36,26.05886379192334,12.0,10.21492128678987
/fighter/Alptekin-Ozkilic-73826,73826,Alptekin Ozkilic,The Turkish Delight,1986-03-27,65.0,125.0,Bellmore Kickboxing Academy,Flyweight,"Long Island, New York",United States,Male,39,27.718001368925393,4.0,1.3990417522245038
/fighter/Justin-Salas-16180,16180,Justin Salas,J-Bomb,1982-03-13,68.0,155.0,Grudge Training Center,Lightweight,"Wheat Ridge, Colorado",United States,Male,43,29.927446954141,7.0,4.05201916495551
/fighter/Tony-DeSouza-487,487,Tony DeSouza,The Peruvian Savage,1974-07-26,72.0,169.0,Millennia MMA,Welterweight,Cuzco,Peru,Male,50,26.77344284736482,12.0,6.652977412731006
/fighter/Jonathan-Goulet-4120,4120,Jonathan Goulet,The Road Warrior,1979-07-13,72.0,169.0,Team Legion,Welterweight,"Victoriaville, Quebec",Canada,Male,45,26.2258726899384,9.0,4.594113620807666
/fighter/Tiago-dos-Santos-e-Silva-78479,78479,Tiago dos Santos e Silva,Trator,1987-04-12,70.0,155.0,Team Nogueira,Lightweight,"Almeirim, Para",Brazil,Male,38,,,
/fighter/Heather-Clark-67132,67132,Heather Clark,Hurricane,1980-09-19,66.0,115.0,Syndicate MMA,Strawweight,"Albuquerque, New Mexico",United States,Female,44,,,
/fighter/Tecia-Torres-85096,85096,Tecia Torres,The Tiny Tornado,1989-08-16,61.0,115.0,American Top Team,Strawweight,"Fort Lauderdale, Florida",United States,Female,35,25.322381930184804,15.0,7.323750855578371
/fighter/Charles-McCarthy-7987,7987,Charles McCarthy,Chainsaw,1980-08-06,70.0,185.0,American Top Team,Middleweight,"Miami, Florida",United States,Male,44,24.826830937713893,3.0,2.8747433264887063
/fighter/Scott-Holtzman-78210,78210,Scott Holtzman,Hot Sauce,1983-09-30,69.0,155.0,Shield Systems,Lightweight,"Knoxville, Tennessee",United States,Male,41,31.854893908281998,13.0,7.321013004791239
/fighter/Jeff-Curran-770,770,Jeff Curran,Big Frog,1977-09-02,66.0,135.0,Team Curran,Bantamweight,"Crystal Lake, Illinois",United States,Male,47,26.412046543463383,3.0,8.28747433264887
/fighter/Sarah-Moras-61600,61600,Sarah Moras,Cheesecake,1988-04-30,67.0,135.0,Toshido Mixed Martial Arts,Bantamweight,"Kelowna, British Columbia",Canada,Female,37,26.182067077344286,9.0,6.532511978097194
/fighter/Derek-Downey-12234,12234,Derek Downey,The Gentleman,1980-04-27,74.0,185.0,Victory MMA,Middleweight,"Orem, Utah",United States,Male,45,28.78302532511978,1.0,0.0
/fighter/Travis-Lutter-4586,4586,Travis Lutter,The Serial Killer,1973-12-05,74.0,185.0,Lion's Den Dallas,Middleweight,"Dallas, Texas",United States,Male,51,30.88021902806297,6.0,3.490759753593429
/fighter/Mike-Rio-54833,54833,Mike Rio,The Wolverine,1981-07-06,70.0,155.0,Zen Jiu-Jitsu,Lightweight,"Miami, Florida",United States,Male,43,31.444216290212182,4.0,1.111567419575633
/fighter/Brock-Jardine-36630,36630,Brock Jardine,The Machine,1985-07-10,71.0,170.0,The Pit Elevated Fight Team,Welterweight,"Orem, Utah",United States,Male,39,26.951403148528406,2.0,0.6735112936344969
/fighter/Jason-Day-6811,6811,Jason Day,Dooms,1979-03-18,72.0,185.0,Champion's Creed MMA,Middleweight,"Lethbridge, Alberta",Canada,Male,46,29.089664613278575,3.0,0.8815879534565366
/fighter/Rustam-Khabilov-45417,45417,Rustam Khabilov,Tiger,1986-11-04,70.0,155.0,Jackson-Wink MMA,Lightweight,"Makhachkala, Republic of Dagestan",Russia,Male,38,26.11362080766598,13.0,6.899383983572895
/fighter/Goran-Reljic-10165,10165,Goran Reljic,Ghost,1984-03-20,75.0,205.0,University of Fighting,Light Heavyweight,"Zadar, Dalmatia",Croatia,Male,41,24.177960301163587,3.0,2.4722792607802875
/fighter/Tommy-Hayden-30943,30943,Tommy Hayden,Wild Card,1986-03-11,69.0,145.0,Team Jorge Gurgel,Featherweight,"Cincinnati, Ohio",United States,Male,39,25.861738535249827,2.0,0.5585215605749486
/fighter/Juan-Manuel-Puig-44638,44638,Juan Manuel Puig,Fenix,1989-04-23,69.0,145.0,American Kickboxing Academy,Featherweight,"Mexico City, Federal District",Mexico,Male,36,,,
/fighter/Keita-Nakamura-9572,9572,Keita Nakamura,K-Taro,1984-05-22,71.0,170.0,K-Taro Dojo,Welterweight,Tokyo,Japan,Male,40,22.559890485968516,11.0,12.350444900752908
/fighter/Seth-Baczynski-13827,13827,Seth Baczynski,The Polish Pistola,1981-10-26,75.0,170.0,Power MMA Team,Welterweight,"Apache Junction, Arizona",United States,Male,43,28.646132785763175,11.0,4.810403832991102
/fighter/Alex-Garcia-54124,54124,Alex Garcia,The Dominican Nightmare,1987-07-14,69.0,171.0,Tristar Gym,Welterweight,"Montreal, Quebec",Canada,Male,37,26.39835728952772,10.0,4.889801505817933
/fighter/Ron-Stallings-11950,11950,Ron Stallings,The Choir Boy,1983-02-25,72.0,185.0,Team Lloyd Irvin,Middleweight,"Temple Hills, Maryland",United States,Male,42,31.89596167008898,3.0,0.6297056810403833
/fighter/Thiago-Santos-90021,90021,Thiago Santos,Marreta,1984-01-07,72.0,183.0,Tata Fight Team,Middleweight,"Rio de Janeiro, Rio de Janeiro",Brazil,Male,41,29.571526351813826,24.0,9.007529089664613
/fighter/Sean-Spencer-60908,60908,Sean Spencer,Black Magic,1987-06-25,70.0,170.0,Octagon MMA,Welterweight,"Bluefield, Virginia",United States,Male,37,25.590691307323752,8.0,3.62217659137577
/fighter/Reuben-Duran-26602,26602,Reuben Duran,Hurricane,1983-07-02,67.0,136.0,Pinnacle Fighting Systems,Bantamweight,"Redlands, California",United States,Male,41,27.668720054757017,4.0,2.0369609856262834
/fighter/Shane-Nelson-11262,11262,Shane Nelson,Sugar,1984-11-30,69.0,146.0,BJ Penn's MMA,Featherweight,"Honolulu, Hawaii",United States,Male,40,24.035592060232716,4.0,0.9965776865160849
/fighter/James-Wilks-10569,10569,James Wilks,Lightning,1978-04-05,73.0,170.0,Lightning MMA,Welterweight,"Leicestershire, East Midlands",England,Male,47,31.208761122518823,4.0,1.322381930184805
/fighter/Jason-Black-1042,1042,Jason Black,The Black Legion,1972-08-15,70.0,169.0,Miletich Martial Arts,Welterweight,"Davenport, Illinois",United States,Male,52,34.822724161533195,2.0,0.35592060232717315
/fighter/Edinaldo-Oliveira-14972,14972,Ednaldo Oliveira,Lula Molusco,1984-02-19,77.0,205.0,Champion Team,Light Heavyweight,"Salvador, Bahia",Brazil,Male,41,27.901437371663246,2.0,1.5523613963039014
/fighter/Chris-Beal-53369,53369,Chris Beal,The Real Deal,1985-08-06,67.0,126.0,KnuckleHeadz Boxing,Flyweight,"Ventura, California",United States,Male,39,28.720054757015742,5.0,2.1464750171115674
/fighter/Mackens-Semerzier-38841,38841,Mackens Semerzier,Mack da Menace,1980-11-03,69.0,145.0,Team Curran,Featherweight,"Virginia Beach, Virginia",United States,Male,44,30.390143737166323,2.0,0.9363449691991786
/fighter/Che-Mills-8800,8800,Che Mills,Beautiful,1982-09-29,69.0,155.0,Champion's Creed MMA,Lightweight,"Calgary, Alberta",Canada,Male,42,29.100616016427104,3.0,0.9007529089664613
/fighter/Zubaira-Tukhugov-63813,63813,Zubaira Tukhugov,Warrior,1991-01-15,68.0,146.0,Tiger Muay Thai,Featherweight,"Grozny, Chechnya",Russia,Male,34,23.085557837097877,8.0,8.988364134154688
/fighter/Chris-Tickle-22955,22955,Chris Tickle,Bad Boy,1982-02-01,69.0,160.0,Adrenaline MMA,Welterweight,"Bloomington, Illinois",United States,Male,43,30.32991101984942,1.0,0.0
/fighter/Ryan-Benoit-48566,48566,Ryan Benoit,Baby Face,1989-08-25,65.0,125.0,Janjira Muay Thai,Flyweight,"Dallas, Texas",United States,Male,35,24.265571526351813,9.0,7.665982203969883
/fighter/Pat-Audinwood-25476,25476,Pat Audinwood,Awesomely Awesome,1986-04-16,72.0,155.0,Team Bombsquad,Lightweight,"Cortland, New York",United States,Male,39,24.4435318275154,2.0,0.2108145106091718
/fighter/Anthony-Birchak-53300,53300,Anthony Birchak,El Toro,1986-05-16,68.0,135.0,Luta Elite MMA,Bantamweight,"Tucson, Arizona",United States,Male,39,28.577686516084874,6.0,6.3436002737850785
/fighter/Tim-Gorman-17717,17717,Tim Gorman,The Psycho,1983-04-29,64.0,135.0,Des Moines MMA Academy,Bantamweight,"Des Moines, Iowa",United States,Male,42,30.965092402464066,2.0,0.5639972621492129
/fighter/Yves-Jabouin-1693,1693,Yves Jabouin,Tiger,1979-05-30,66.0,135.0,Tristar Gym,Bantamweight,"Montreal, Quebec",Canada,Male,45,31.917864476386036,10.0,4.314852840520191
/fighter/Garreth-McLellan-71237,71237,Garreth McLellan,Soldier Boy,1982-01-09,73.0,185.0,FightFit Militia,Middleweight,"Johannesburg, Gauteng",South Africa,Male,43,33.25119780971937,5.0,1.9164955509924708
/fighter/Kiichi-Kunimoto-21039,21039,Kiichi Kunimoto,Strasser,1981-05-01,70.0,169.0,Cobra Kai MMA Dojo,Welterweight,Osaka,Japan,Male,44,32.67898699520876,5.0,3.430527036276523
/fighter/Francisco-Trevino-38029,38029,Francisco Trevino,Sitkayan,1981-12-17,70.0,155.0,Macaco Gold Team,Lightweight,"Edinburg, Texas",United States,Male,43,32.24093086926762,3.0,1.5523613963039014
/fighter/Omari-Akhmedov-83462,83462,Omari Akhmedov,Wolverine,1987-10-12,72.0,170.0,Jackson-Wink MMA,Welterweight,"Makhachkala, Dagestan",Russia,Male,37,26.078028747433265,14.0,7.665982203969883
/fighter/Ernest-Chavez-80837,80837,Ernest Chavez,The Mad Titan,1983-06-27,68.0,146.0,Total MMA Studios,Featherweight,"Tustin, California",United States,Male,41,30.65845311430527,3.0,0.6132785763175906
/fighter/Marcus-LeVesseur-23538,23538,Marcus LeVesseur,The Prospect,1983-07-17,70.0,155.0,Minnesota Fight Factory,Lightweight,"Minneapolis, Minnesota",United States,Male,41,28.829568788501028,3.0,0.5667351129363449
/fighter/Alex-Soto-50367,50367,Alex Soto,Extremo,1984-02-15,67.0,135.0,KHK MMA Team,Bantamweight,"San Diego, California",United States,Male,41,27.759069130732374,2.0,0.487337440109514
/fighter/Zach-Makovsky-20522,20522,Zach Makovsky,Fun Size,1982-06-30,64.0,125.0,Philadelphia Fight Factory,Flyweight,"Bethlehem, Pennsylvania",United States,Male,42,31.457905544147845,7.0,2.9897330595482545
/fighter/Shunichi-Shimizu-22677,22677,Shunichi Shimizu,Rolling Star,1985-01-31,66.0,125.0,Uruno Dojo,Flyweight,Tokyo,Japan,Male,40,28.92539356605065,1.0,0.0
/fighter/Cole-Escovedo-2291,2291,Cole Escovedo,Apache Kid,1981-08-30,67.0,135.0,Pacific Martial Arts,Bantamweight,"Fresno, California",United States,Male,43,29.741273100616016,3.0,0.459958932238193
/fighter/Genki-Sudo-1227,1227,Genki Sudo,Neo-Samurai,1978-03-08,69.0,155.0,Beverly Hills Jiu-Jitsu Club,Lightweight,Tokyo,Japan,Male,47,24.347707049965777,3.0,1.7221081451060918
/fighter/Michael-McDonald-30297,30297,Michael McDonald,Mayday,1991-01-15,68.0,136.0,Last Stand Fight Team,Bantamweight,"Modesto, California",United States,Male,34,20.191649555099247,9.0,5.300479123887748
/fighter/Yuta-Sasaki-63070,63070,Yuta Sasaki,Ulka,1989-10-07,70.0,135.0,Wajutsu Keishukai Suruga,Bantamweight,"Numazu, Shizuoka",Japan,Male,35,,,
/fighter/Willamy-Freire-12553,12553,Willamy Freire,Chiquerim,1987-07-28,68.0,155.0,Dragon Fight,Lightweight,"Fortaleza, Ceara",Brazil,Male,37,23.488021902806295,1.0,0.0
/fighter/Delson-Heleno-5434,5434,Delson Heleno,Pe de Chumbo,1977-11-16,71.0,170.0,CM System,Welterweight,"Teresopolis, Rio de Janeiro",Brazil,Male,47,34.600958247775495,1.0,0.0
/fighter/Nick-Denis-19128,19128,Nick Denis,The Ninja of Love,1983-10-11,66.0,135.0,Ronin MMA,Bantamweight,"Ottawa, Ontario",Canada,Male,41,28.27652292950034,2.0,0.29021218343600275
/fighter/Nazareno-Malegarie-33115,33115,Nazareno Malegarie,El Tigre,1986-05-16,68.0,155.0,Team Tavares,Lightweight,"Arrecifes, Buenos Aires",Argentina,Male,39,29.305954825462013,1.0,0.0
/fighter/Shane-Campbell-34625,34625,Shane Campbell,Shaolin,1988-01-21,72.0,155.0,Toshido Mixed Martial Arts,Lightweight,"Kelowna, British Columbia",Canada,Male,37,27.2580424366872,5.0,1.3415468856947297
/fighter/Sam-Alvey-35410,35410,Sam Alvey,Smile'n,1986-05-06,74.0,185.0,Team Quest,Middleweight,"Waterford, Wisconsin",United States,Male,39,28.279260780287473,23.0,7.972621492128679
/fighter/Maiquel-Jose-Falcao-Goncalves-30304,30304,Maiquel Falcao,Big Rig,1981-03-08,71.0,185.0,Independent,Middleweight,"Pelotas, Rio Grande do Sul",Brazil,Male,44,29.702943189596166,2.0,0.0
/fighter/Joshua-Sampo-66883,66883,Josh Sampo,The Gremlin,1984-07-24,64.0,125.0,Team Oyama,Flyweight,"Lindenwood, Missouri",United States,Male,40,,,
/fighter/Steve-Bruno-4367,4367,Steve Bruno,Hollywood,1981-11-03,70.0,174.0,American Top Team,Middleweight,"Pompano Beach, Florida",United States,Male,43,26.765229295003422,3.0,0.49828884325804246
/fighter/Nick-Osipczak-30033,30033,Nick Osipczak,Slick,1984-12-30,73.0,170.0,Team Rough House,Welterweight,"Nottingham, Nottinghamshire",England,Male,40,24.470910335386723,5.0,1.3990417522245038
/fighter/Brendan-Schaub-33926,33926,Brendan Schaub,Big Brown,1983-03-18,76.0,238.0,Reign MMA,Heavyweight,"Aurora, Colorado",United States,Male,42,26.718685831622178,11.0,5.002053388090349
/fighter/Darrell-Montague-34214,34214,Darrell Montague,The Mongoose,1987-11-03,66.0,125.0,Millennia MMA,Flyweight,"Chino, California",United States,Male,37,25.960301163586585,3.0,1.727583846680356
/fighter/Tom-Lawlor-21940,21940,Tom Lawlor,Filthy,1983-05-15,72.0,205.0,The Jungle MMA,Light Heavyweight,"Fall River, Massachusetts",United States,Male,42,25.582477754962355,10.0,7.225188227241615
/fighter/Cody-Donovan-22304,22304,Cody Donovan,Donnybrook,1981-02-20,75.0,205.0,Grudge Training Center,Light Heavyweight,"Denver, Colorado",United States,Male,44,31.813826146475016,4.0,1.593429158110883
/fighter/Fernando-Bruno-25491,25491,Fernando Bruno,Acougueiro,1982-02-24,66.0,145.0,Nova Uniao,Featherweight,"Rio de Janeiro, Rio de Janeiro",Brazil,Male,43,33.43189596167009,2.0,0.9363449691991786
/fighter/Ricardo-Funch-24057,24057,Ricardo Funch,Golden Boy,1980-08-14,70.0,170.0,Team Link,Welterweight,"Ludlow, Massachusetts",United States,Male,44,29.32785763175907,4.0,2.5270362765229293
/fighter/Sergio-Pettis-50987,50987,Sergio Pettis,The Phenom,1993-08-18,66.0,125.0,Roufusport,Flyweight,"Milwaukee, Wisconsin",United States,Male,31,20.246406570841888,14.0,5.845311430527036
/fighter/Jacob-Volkmann-24765,24765,Jacob Volkmann,Christmas,1980-09-05,69.0,170.0,Minnesota Martial Arts Academy,Welterweight,"White Bear Lake, Minnesota",United States,Male,44,29.21013004791239,9.0,3.2005475701574264
/fighter/Estevan-Payan-24952,24952,Estevan Payan,El Terrible,1982-04-03,70.0,148.0,Arizona Combat Sports,Lightweight,"Tempe, Arizona",United States,Male,43,31.143052703627653,3.0,0.9007529089664613
/fighter/Felipe-Arantes-31372,31372,Felipe Arantes,Sertanejo,1988-02-09,68.0,135.0,Chute Boxe,Bantamweight,"Sao Paulo, Sao Paulo",Brazil,Male,37,23.54551676933607,11.0,6.822724161533197
/fighter/Ryan-Thomas-20224,20224,Ryan Thomas,The Tank Engine,1984-11-05,72.0,170.0,American Top Team,Welterweight,"Danville, Illinois",United States,Male,40,23.759069130732374,2.0,0.2683093771389459
/fighter/Edilberto-de-Oliveira-11907,11907,Edilberto de Oliveira,Crocota,1982-11-22,72.0,170.0,Champion Team,Welterweight,"Campo Formoso, Bahia",Brazil,Male,42,24.410677618069816,2.0,0.4134154688569473
/fighter/Ricardo-Abreu-82392,82392,Ricardo Abreu,Demente,1984-04-27,71.0,185.0,Wand Fight Team,Middleweight,"Ribeirao Preto, Sao Paulo",Brazil,Male,41,30.091718001368925,2.0,1.0157426420260096
/fighter/Colby-Covington-57269,57269,Colby Covington,Chaos,1988-02-22,71.0,169.0,American Top Team,Welterweight,"Springfield, Oregon",United States,Male,37,26.49965776865161,16.0,9.314168377823409
/fighter/Donny-Walker-11486,11486,Donny Walker,Eagle Eye,1980-01-04,69.0,145.0,GriffonRawl Thaiboxing & MMA Academy,Featherweight,"Cleveland, Ohio",United States,Male,45,31.49075975359343,2.0,0.2108145106091718
/fighter/Maiquel-Falcao-30304,30304,Maiquel Falcao,Big Rig,1981-03-08,71.0,185.0,Independent,Middleweight,"Pelotas, Rio Grande do Sul",Brazil,Male,44,29.702943189596166,2.0,0.0
/fighter/Andy-Enz-61422,61422,Andy Enz,Tank Mode,1991-08-15,75.0,185.0,Gracie Barra Alaska,Middleweight,"Anchorage, Alaska",United States,Male,33,22.466803559206024,3.0,0.9965776865160849
/fighter/Marcos-Rogerio-de-Lima-51955,51955,Marcos Rogerio de Lima,Pezao,1985-06-25,73.0,205.0,011 MMA Team,Light Heavyweight,"Ribeirao Pires, Sao Paulo",Brazil,Male,39,28.930869267624914,17.0,9.716632443531827
/fighter/Vitor-Miranda-13004,13004,Vitor Miranda,Lex Luthor,1979-03-10,73.0,185.0,Team Nogueira,Middleweight,"Joinville, Santa Catarina",Brazil,Male,46,35.22518822724162,7.0,4.142368240930869
/fighter/Marcelo-Guimaraes-20277,20277,Marcelo Guimaraes,Magrao,1983-06-25,72.0,185.0,Caveira Team,Middleweight,"Itapemirim, Espirito Santo",Brazil,Male,41,29.045859000684462,4.0,3.649555099247091
/fighter/Cody-Pfister-48481,48481,Cody Pfister,The Pfist,1990-07-12,70.0,155.0,Nick's Fight Club,Lightweight,"Amarillo, Texas",United States,Male,34,24.594113620807665,4.0,1.4099931553730323
/fighter/Dashon-Johnson-120663,120663,Dashon Johnson,Fly Boy,1988-01-25,69.0,155.0,Team Xplode MMA,Lightweight,"Escondido, California",United States,Male,37,26.42299794661191,2.0,0.2108145106091718
/fighter/Pawel-Pawlak-65543,65543,Pawel Pawlak,Plastinho,1989-02-08,72.0,170.0,Gracie Barra Lodz,Welterweight,Lodz,Poland,Male,36,25.305954825462013,3.0,1.1307323750855578
/fighter/Steve-Kennedy-31092,31092,Steve Kennedy,The Steamrolla,1983-03-07,72.0,170.0,Kickass MMA,Welterweight,"Perth, Western Australia",Australia,Male,42,32.28747433264887,2.0,0.4024640657084189
/fighter/Cody-Gibson-38903,38903,Cody Gibson,The Renegade,1987-09-11,70.0,135.0,Elite Team,Bantamweight,"Visalia, California",United States,Male,37,26.45037645448323,8.0,10.694045174537989
/fighter/Bernardo-Magalhaes-26495,26495,Bernardo Magalhaes,Trekko,1981-08-04,69.0,155.0,TP Fight Team,Lightweight,Rio de Janeiro,Brazil,Male,43,30.532511978097194,2.0,0.31211498973305957
/fighter/Alan-Jouban-65878,65878,Alan Jouban,Brahma,1982-11-25,72.0,171.0,Black House,Welterweight,"Lafayette, Louisiana",United States,Male,42,31.72347707049966,13.0,6.26694045174538
/fighter/Gasan-Umalatov-53109,53109,Gasan Umalatov,Cobra,1982-11-03,71.0,181.0,Fight Nights Team,Middleweight,"Zinzeli, Astrakhan Oblast",Russia,Male,42,31.247091033538673,4.0,1.7631759069130732
/fighter/Mike-Rhodes-87296,87296,Mike Rhodes,Biggie,1989-12-04,73.0,170.0,Roufusport,Welterweight,"Waterloo, Iowa",United States,Male,35,24.142368240930868,3.0,0.9007529089664613
/fighter/Mikey-Burnett-186,186,Mikey Burnett,The Eastside Assassin,1974-07-16,66.0,170.0,Lion's Den,Welterweight,"Tulsa, Oklahoma",USA,Male,50,23.65776865160849,3.0,0.8240930869267625
/fighter/Edimilson-Souza-57343,57343,Edimilson Souza,Kevin,1984-10-17,72.0,145.0,DS Team,Featherweight,"Salvador, Bahia",Brazil,Male,40,,,
/fighter/Davey-Grant-30564,30564,Davey Grant,Dangerous,1985-12-18,68.0,135.0,North East Top Team,Bantamweight,Bishop Auckland,England,Male,39,27.95071868583162,12.0,9.639972621492129
/fighter/Gilbert-Burns-91727,91727,Gilbert Burns,Durinho,1986-07-20,70.0,155.0,Blackzilians,Lightweight,"Niteroi, Rio de Janeiro",Brazil,Male,38,28.016427104722794,23.0,10.119096509240247
/fighter/Pedro-Nobre-44211,44211,Pedro Nobre,The Rock,1986-02-13,65.0,125.0,Rio Fighters,Flyweight,"Rio de Janeiro, Rio de Janeiro",Brazil,Male,39,,,
/fighter/Guangyou-Ning-26389,26389,Guangyou Ning,Smasher,1981-12-15,65.0,135.0,Tiger Muay Thai,Bantamweight,"Cangzhou, Hebei",China,Male,43,,,
/fighter/Taylor-Lapilus-97337,97337,Taylor Lapilus,Double Impact,1992-04-08,66.0,135.0,MMA Factory,Bantamweight,Paris,France,Male,33,23.006160164271048,8.0,9.467488021902806
/fighter/Patrick-Williams-69607,69607,Patrick Williams,The Animal,1981-09-07,68.0,135.0,Freestyle Fighting Academy,Bantamweight,"Homestead, Florida",United States,Male,43,32.63244353182751,4.0,3.9671457905544147
/fighter/Dan-Lauzon-16556,16556,Dan Lauzon,The Upgrade,1988-03-30,70.0,170.0,Lauzon MMA,Welterweight,"Bridgewater, Massachusetts",United States,Male,37,18.54072553045859,2.0,3.62217659137577
/fighter/Dominique-Steele-47845,47845,Dominique Steele,Non-Stop Action Packed,1988-01-25,70.0,170.0,Team Vision,Welterweight,"Cincinnati, Ohio",United States,Male,37,27.496235455167692,5.0,1.8781656399726214
/fighter/Ed-Gordon-66410,66410,Eddie Gordon,Truck,1983-07-22,72.0,185.0,Serra-Longo Fight Team,Middleweight,"Freeport, New York",United States,Male,41,30.95687885010267,8.0,0.974674880219028
/fighter/Alex-Chambers-65649,65649,Alex Chambers,Astro Girl,1978-10-28,63.0,115.0,VT-1 Gym,Strawweight,"St. Ives, New South Wales",Australia,Female,46,36.12320328542094,5.0,3.7782340862423
/fighter/Nick-Hein-50774,50774,Nick Hein,Sergeant,1984-04-24,68.0,155.0,G.I. Sports,Lightweight,Cologne,Germany,Male,41,30.099931553730322,8.0,5.002053388090349
/fighter/Bryan-Caraway-13791,13791,Bryan Caraway,Kid Lightning,1984-08-04,69.0,135.0,Xtreme Couture,Bantamweight,"Seattle, Washington",United States,Male,40,27.329226557152634,10.0,6.992470910335387
/fighter/Angela-Hill-148517,148517,Angela Hill,Overkill,1988-01-12,63.0,115.0,Evolution Muay Thai,Strawweight,"Brooklyn, New York",United States,Female,37,26.915811088295687,26.0,9.700205338809035
/fighter/Roger-Narvaez-60454,60454,Roger Narvaez,The Silverback,1983-09-09,75.0,185.0,Full Contact Fight Academy,Middleweight,"Corpus Christi, Texas",United States,Male,41,30.743326488706366,3.0,0.7665982203969883
/fighter/Rich-Attonito-11955,11955,Rich Attonito,The Raging Bull,1977-06-16,70.0,170.0,American Top Team,Welterweight,"Deerfield Beach, Florida",United States,Male,47,33.007529089664615,5.0,1.4757015742642026
/fighter/Steve-Steinbeiss-21627,21627,Steve Steinbeiss,The Hooligan,1981-05-05,75.0,186.0,Power MMA Team,Middleweight,"Phoenix, Arizona",United States,Male,44,28.366872005475702,2.0,0.8733744010951403
/fighter/Fabiano-Scherner-7690,7690,Fabiano Scherner,Pega-Leve,1972-06-30,76.0,257.0,Team Quest,Heavyweight,"Florianopolis, Santa Catarina",Brazil,Male,52,33.25941136208077,2.0,0.6461327857631759
/fighter/Karlos-Vemola-40238,40238,Karlos Vemola,The Terminator,1985-07-01,72.0,205.0,London Shootfighters,Light Heavyweight,Olomouc,Czech Republic,Male,39,25.00479123887748,6.0,2.9322381930184807
/fighter/Vik-Grujic-69858,69858,Vik Grujic,The Spartan,1977-02-06,71.0,170.0,Alliance MMA,Welterweight,"Melbourne, Victoria",Australia,Male,48,37.18822724161533,4.0,1.0622861054072552
/fighter/Steve-Cantwell-12785,12785,Steve Cantwell,The Robot,1986-12-08,74.0,185.0,One Kick's Gym,Middleweight,"Pahrump, Nevada",United States,Male,38,22.00684462696783,6.0,3.2087611225188226
/fighter/Denis-Stojnic-12955,12955,Denis Stojnic,The Menace,1980-02-02,72.0,247.0,Golden Glory,Heavyweight,Sarajevo,Bosnia and Herzegovina,Male,45,29.01574264202601,2.0,0.34496919917864477
/fighter/Josh-Haynes-6254,6254,Josh Haynes,Bring the Pain,1977-07-30,69.0,205.0,Syndicate MMA,Light Heavyweight,"Medford, Oregon",United States,Male,47,28.90075290896646,3.0,0.785763175906913
