url,fid,name,nick,birth_date,height,weight,association,class,locality,country,gender,age
/fighter/Paige-VanZant-99019,99019,Paige VanZant,12 Gauge,1994-03-26,64.0,115.0,Team Alpha Male,Strawweight,"Sparks, Nevada",United States,Female,31
/fighter/Daniel-Pineda-21564,21564,Daniel Pineda,The Pit,1985-08-06,67.0,155.0,4oz. Fight Club,Lightweight,"Houston, Texas",United States,Male,39
/fighter/Augusto-Mendes-160663,160663,Augusto Mendes,Tanquinho,1983-03-03,66.0,135.0,Soul Fighters BJJ,Bantamweight,"Rio de Janeiro, Rio de Janeiro",Brazil,Male,42
/fighter/Dennis-Bermudez-58065,58065,Dennis Bermudez,The Menace,1986-12-13,66.0,145.0,Long Island MMA,Featherweight,"Saugerties, New York",United States,Male,38
/fighter/Iuri-Alcantara-16129,16129,Iuri Alcantara,Marajo,1980-08-04,69.0,136.0,Marajo Brothers Team,Bantamweight,"Marajo, Para",Brazil,Male,44
/fighter/Levan-Makashvili-126881,126881,Levan Makashvili,The Hornet,1989-01-07,68.0,146.0,Mutant MMA,Featherweight,"Oceanside, New York",United States,Male,36
/fighter/Joey-Gambino-55503,55503,Joey Gambino,The Raging Warrior,1988-10-26,67.0,145.0,Team Raging Warriors,Featherweight,"Saugerties, New York",United States,Male,36
/fighter/Brian-Ortega-65310,65310,Brian Ortega,T-City,1991-02-21,69.0,145.0,Black House,Featherweight,"Torrance, California",United States,Male,34
/fighter/Chas-Skelly-47227,47227,Chas Skelly,The Scrapper,1985-05-11,71.0,145.0,Team Takedown,Featherweight,"Keller, Texas",United States,Male,40
/fighter/Andre-Fili-58385,58385,Andre Fili,Touchy,1990-06-25,70.0,145.0,Team Alpha Male,Featherweight,"Sacramento, California",United States,Male,34
/fighter/Clay-Collard-78465,78465,Clay Collard,Cassius,1993-03-10,71.0,145.0,The Pit Elevated Fight Team,Featherweight,"Price, Utah",United States,Male,32
/fighter/Justin-Lawrence-73756,73756,Justin Lawrence,The American Kid,1990-05-15,68.0,145.0,Power MMA,Featherweight,"Pacific, Missouri",United States,Male,35
/fighter/Charles-Oliveira-30300,30300,Charles Oliveira,do Bronx,1989-10-17,71.0,145.0,Macaco Gold Team,Featherweight,"Guaruja, Sao Paulo",Brazil,Male,35
/fighter/Pat-Schilling-54054,54054,Pat Schilling,Thrilling,1988-08-28,68.0,145.0,Ambition Training Academy,Featherweight,"St. Paul, Minnesota",United States,Male,36
/fighter/Leonard-Garcia-2815,2815,Leonard Garcia,Bad Boy,1979-07-14,69.0,145.0,Jackson-Wink MMA,Featherweight,"Plainview, Texas",United States,Male,45
/fighter/Will-Chope-69087,69087,Will Chope,The Kill,1990-09-08,76.0,155.0,Juggernaut Fight Club,Lightweight,"Sacramento, California",United States,Male,34
/fighter/Cole-Miller-13133,13133,Cole Miller,Magrinho,1984-04-26,73.0,145.0,American Top Team,Featherweight,"Augusta, Georgia",United States,Male,41
/fighter/Norman-Parke-47549,47549,Norman Parke,Stormin,1986-12-22,71.0,155.0,Next Generation NI,Lightweight,"Bushmills, Antrim",Northern Ireland,Male,38
/fighter/Jake-Lindsey-57214,57214,Jake Lindsey,The Librarian,1986-06-21,71.0,154.0,Combative Sports Center,Lightweight,"Manhattan, Kansas",United States,Male,38
/fighter/Paul-Daley-4270,4270,Paul Daley,Semtex,1983-02-21,69.0,171.0,Spirit Dojo,Welterweight,Nottingham,England,Male,42
/fighter/Ivan-Jorge-5432,5432,Ivan Jorge,Batman,1980-11-07,70.0,155.0,Team Tavares,Lightweight,"Florianopolis, Santa Catarina",Brazil,Male,44
/fighter/Abel-Trujillo-17129,17129,Abel Trujillo,Killa,1983-09-18,68.0,155.0,Blackzilians,Lightweight,"Des Moines, Iowa",United States,Male,41
/fighter/Tony-Sims-30021,30021,Tony Sims,2,1985-10-14,71.0,155.0,Elevation Fight Team,Lightweight,"Davenport, Iowa",United States,Male,39
/fighter/Leigh-Remedios-3071,3071,Leigh Remedios,Bulldog,1976-01-13,67.0,145.0,Team Quannum,Featherweight,Hudderfield,England,Male,49
/fighter/Maciej-Jewtuszko-27440,27440,Maciej Jewtuszko,Irokez,1981-01-31,72.0,155.0,Berserkers Team,Lightweight,Szczecin,Poland,Male,44
/fighter/Joe-Riggs-2765,2765,Joe Riggs,Diesel,1982-09-23,72.0,170.0,MMA Lab,Welterweight,"Phoenix, Arizona",United States,Male,42
/fighter/Tito-Ortiz-158,158,Tito Ortiz,The Huntington Beach Bad Boy,1975-01-23,74.0,205.0,Team Punishment,Light Heavyweight,"Huntington Beach, California",United States,Male,50
/fighter/David-Mitchell-16830,16830,David Mitchell,Bulletproof,1979-10-24,72.0,185.0,Team Alpha Male,Middleweight,"Windsor, California",United States,Male,45
/fighter/Neil-Seery-14062,14062,Neil Seery,2 Tap,1979-08-30,66.0,125.0,Team Ryano MMA,Flyweight,"Dublin, Leinster",Ireland,Male,45
/fighter/Chuck-Liddell-192,192,Chuck Liddell,The Iceman,1969-12-17,74.0,205.0,The Pit,Light Heavyweight,"San Luis Obispo, California",United States,Male,55
/fighter/Ron-Waterman-217,217,Ron Waterman,H2O,1965-11-23,74.0,260.0,Colorado Stars,Heavyweight,"Greeley, Colorado",United States,Male,59
/fighter/Mike-Whitehead-4397,4397,Mike Whitehead,Iron,1981-06-29,73.0,261.0,Xtreme Couture,Heavyweight,"Salt Lake City, Utah",United States,Male,43
/fighter/Kazuhiro-Nakamura-6943,6943,Kazuhiro Nakamura,King Kaz,1979-07-16,71.0,185.0,Yoshida Dojo,Middleweight,"Fukuyama, Hiroshima",Japan,Male,45
/fighter/Mirko-Filipovic-2326,2326,Mirko Filipovic,Cro Cop,1974-09-10,74.0,227.0,Cro Cop Squad Gym,Heavyweight,Zagreb,Croatia,Male,50
/fighter/Pedro-Rizzo-208,208,Pedro Rizzo,The Rock,1974-05-03,73.0,244.0,Ruas Vale Tudo,Heavyweight,"Rio de Janeiro, Rio de Janeiro",Brazil,Male,51
/fighter/Maurice-Smith-175,175,Maurice Smith,Mo,1961-12-13,74.0,206.0,The Alliance,Light Heavyweight,"Seattle, Washington",United States,Male,63
/fighter/Josh-Barnett-272,272,Josh Barnett,The Warmaster,1977-11-10,75.0,248.0,CSW,Heavyweight,"Seattle, Washington",United States,Male,47
/fighter/Pete-Williams-201,201,Pete Williams,El Duro,1975-07-10,75.0,225.0,Lion's Den,Heavyweight,"San Lorenzo, California",USA,Male,49
/fighter/Dan-Bobish-174,174,Dan Bobish,The Bull,1970-01-26,73.0,332.0,Strong Style Fight Team,Super Heavyweight,"Cleveland, Ohio",United States,Male,55
/fighter/Patrick-Cummins-72981,72981,Patrick Cummins,Durkin,1980-11-16,74.0,205.0,Reign MMA,Light Heavyweight,"Reinholds, Pennsylvania",United States,Male,44
/fighter/Soa-Palelei-9680,9680,Soa Palelei,The Hulk,1977-12-07,76.0,265.0,AKA Thailand,Heavyweight,"Perth, Western Australia",Australia,Male,47
/fighter/James-Vick-81956,81956,James Vick,The Texecutioner,1987-02-23,75.0,155.0,Team Lloyd Irvin,Lightweight,"Mineral Wells, Texas",United States,Male,38
/fighter/Phil-Davis-27802,27802,Phil Davis,Mr. Wonderful,1984-09-25,74.0,205.0,Alliance MMA,Light Heavyweight,"Harrisburg, Pennsylvania",United States,Male,40
/fighter/Marvin-Eastman-339,339,Marvin Eastman,The Beastman,1971-06-08,69.0,207.0,J-Sect MMA,,"Las Vegas, Nevada",United States,Male,53
/fighter/Antonio-Mendes-7110,7110,Antonio Mendes,Samuray,1981-04-19,75.0,205.0,Dragon Fight,Light Heavyweight,"Fortaleza, Ceara",Brazil,Male,44
/fighter/Marcio-Cruz-13976,13976,Marcio Cruz,Pe de Pano,1978-04-24,76.0,205.0,Gracie Fusion,Light Heavyweight,Rio de Janeiro,Brazil,Male,47
/fighter/Fabio-Maldonado-16426,16426,Fabio Maldonado,Caipira de Aco,1980-03-17,73.0,205.0,American Top Team,Light Heavyweight,"Sorocaba, Sao Paulo",Brazil,Male,45
/fighter/Rameau-Thierry-Sokoudjou-17010,17010,Rameau Thierry Sokoudjou,The African Assassin,1984-04-18,70.0,205.0,Team Quest,Light Heavyweight,"San Diego, California",United States,Male,41
/fighter/Ricco-Rodriguez-8,8,Ricco Rodriguez,Suave,1977-08-19,76.0,214.0,American Fight Club,Heavyweight,"Staten Island, New York",United States,Male,47
/fighter/Ed-Herman-6561,6561,Ed Herman,Short Fuse,1980-10-02,74.0,205.0,Trials MMA and Fitness,Light Heavyweight,"Portland, Oregon",United States,Male,44
/fighter/Bryan-Barberena-51471,51471,Bryan Barberena,Bam Bam,1989-05-03,72.0,155.0,MMA Lab,Lightweight,"Minneapolis, Minnesota",United States,Male,36
/fighter/Matt-Horwich-8654,8654,Matt Horwich,Suave,1978-02-10,71.0,186.0,Legends MMA,Middleweight,"Hollywood, California",United States,Male,47
/fighter/Chad-Griggs-15932,15932,Chad Griggs,The Grave Digger,1978-05-15,75.0,205.0,Apex MMA,Light Heavyweight,"Tucson, Arizona",United States,Male,47
/fighter/Sage-Northcutt-130911,130911,Sage Northcutt,Super,1996-03-01,72.0,156.0,Gracie Barra Katy,Lightweight,"Katy, Texas",United States,Male,29
/fighter/Masio-Fullen-40356,40356,Masio Fullen,Lobo,1987-10-06,70.0,145.0,Alliance MMA,Featherweight,"Gudalajara, Jalisco",Mexico,Male,37
/fighter/Alex-Caceres-41586,41586,Alex Caceres,Bruce Leeroy,1988-06-20,69.0,135.0,MMA Lab,Bantamweight,"Miami, Florida",United States,Male,36
/fighter/Alexander-Yakovlev-10846,10846,Alexander Yakovlev,The Thunder of the North,1984-07-18,73.0,170.0,K Dojo Warrior Tribe,Welterweight,St. Petersburg,Russia,Male,40
/fighter/Kevin-Casey-24121,24121,Kevin Casey,King,1981-06-15,71.0,185.0,Black House,Middleweight,"Los Angeles, California",United States,Male,43
/fighter/Olivier-Aubin-Mercier-86241,86241,Olivier Aubin-Mercier,The Quebec Kid,1989-02-23,69.0,155.0,H2O MMA,Lightweight,"Boucherville, Quebec",Canada,Male,36
/fighter/Rafael-Natal-13968,13968,Rafael Natal,Sapo,1982-12-25,72.0,185.0,Renzo Gracie Jiu-Jitsu,Middleweight,"Belo Horizonte, Minas Gerais",Brazil,Male,42
/fighter/Myles-Jury-34236,34236,Myles Jury,Fury,1988-10-31,71.0,155.0,Power MMA,Lightweight,"Hazel Park, Michigan",United States,Male,36
/fighter/Matt-Serra-1305,1305,Matt Serra,The Terror,1974-06-02,66.0,170.0,Serra-Longo Fight Team,Welterweight,"Long Island, New York",United States,Male,50
/fighter/Anderson-Silva-1356,1356,Anderson Silva,The Spider,1975-04-14,74.0,185.0,Team Nogueira,Middleweight,"Curitiba, Parana",Brazil,Male,50
/fighter/Yoel-Romero-60762,60762,Yoel Romero,Soldier of God,1977-04-30,70.0,185.0,American Top Team,Middleweight,"Miami, Florida",United States,Male,48
/fighter/Luke-Sanders-74975,74975,Luke Sanders,Cool Hand,1985-12-12,67.0,135.0,The MMA Lab,Bantamweight,"Clarksville, Tennessee",United States,Male,39
/fighter/Gegard-Mousasi-7466,7466,Gegard Mousasi,The Dreamcatcher,1985-08-01,73.0,186.0,Red Devil International,Middleweight,"Leiden, South Holland",Netherlands,Male,39
/fighter/Ben-Saunders-10339,10339,Ben Saunders,Killa B,1983-04-13,75.0,170.0,American Top Team Orlando,Welterweight,"Orlando, Florida",United States,Male,42
/fighter/Patrick-Cote-6612,6612,Patrick Cote,The Predator,1980-02-29,71.0,170.0,BTT Canada,Welterweight,"Quebec City, Quebec",Canada,Male,45
/fighter/Matt-Mitrione-49519,49519,Matt Mitrione,Meathead,1978-07-15,75.0,255.0,Blackzilians,Heavyweight,"Indianapolis, Indiana",United States,Male,46
/fighter/Francisco-Trinaldo-31103,31103,Francisco Trinaldo,Massaranduba,1978-08-24,68.0,155.0,Evolucao Thai,Lightweight,"Brasilia, Federal District",Brazil,Male,46
/fighter/Rich-Franklin-392,392,Rich Franklin,Ace,1974-10-05,73.0,185.0,Team Extreme,Middleweight,"Cincinnati, Ohio",United States,Male,50
/fighter/Brian-Stann-14829,14829,Brian Stann,All-American,1980-09-24,73.0,185.0,Jackson-Wink MMA,Middleweight,"Jacksonville, North Carolina",United States,Male,44
/fighter/Alex-Stiebling-269,269,Alex Stiebling,The Brazilian Killa,1976-12-26,74.0,195.0,Integrated Fighting Academy,Light Heavyweight,"Indianapolis, Indiana",United States,Male,48
/fighter/Nate-Marquardt-1712,1712,Nate Marquardt,The Great,1979-04-20,72.0,185.0,High Altitude Martial Arts,Middleweight,"Aurora, Colorado",United States,Male,46
/fighter/Yushin-Okami-5569,5569,Yushin Okami,Thunder,1981-07-21,74.0,185.0,Wajutsu Keishukai Tokyo,Middleweight,"Kawasaki, Kanagawa",Japan,Male,43
/fighter/Terry-Martin-7202,7202,Terry Martin,Dangerous,1980-10-10,67.0,185.0,Iron Academy,Middleweight,"Chicago, Illinois",United States,Male,44
/fighter/Heath-Herring-13,13,Heath Herring,The Texas Crazy Horse,1978-03-02,76.0,250.0,Las Vegas Combat Club,Heavyweight,"Waco, Texas",United States,Male,47
/fighter/Yoshihiro-Akiyama-11895,11895,Yoshihiro Akiyama,Sexyama,1975-07-29,70.0,170.0,Jackson-Wink MMA,Welterweight,Osaka,Japan,Male,49
/fighter/Wanderlei-Silva-209,209,Wanderlei Silva,The Axe Murderer,1976-07-03,70.0,185.0,Wand Fight Team,Middleweight,"Curitiba, Parana",Brazil,Male,48
/fighter/Tra-Telligman-157,157,Tra Telligman,Trauma,1965-02-07,74.0,233.0,Lion's Den,Heavyweight,"Dallas, Texas",United States,Male,60
/fighter/Gilbert-Yvel-323,323,Gilbert Yvel,The Hurricane,1976-06-30,74.0,206.0,Throwdown,Light Heavyweight,Amsterdam,Netherlands,Male,48
/fighter/Sam-Hoger-6445,6445,Sam Hoger,Alaskan Assassin,1980-06-28,74.0,205.0,Miletich Martial Arts,Light Heavyweight,"Eagle River, Alaska",United States,Male,44
/fighter/Brad-Imes-11453,11453,Brad Imes,The Hillbilly Heartthrob,1977-03-16,79.0,260.0,Sacramaneto BJJ,Heavyweight,"Sacramento, California",United States,Male,48
/fighter/Teruto-Ishihara-78898,78898,Teruto Ishihara,Yashabo,1991-07-23,67.0,145.0,Chokushinkai,Featherweight,Osaka,Japan,Male,33
/fighter/Carmelo-Marrero-12855,12855,Carmelo Marrero,The Fury,1981-01-26,74.0,255.0,American Top Team,Heavyweight,"Douglasville, Pennsylvania",United States,Male,44
/fighter/Brandon-Thatch-22298,22298,Brandon Thatch,Rukus,1985-07-11,74.0,170.0,Elevation Fight Team,Welterweight,"Denver, Colorado",United States,Male,39
/fighter/Siyar-Bahadurzada-5453,5453,Siyar Bahadurzada,The Great,1984-04-17,71.0,170.0,Blackzilians,Welterweight,Kabul,Afghanistan,Male,41
/fighter/Julian-Erosa-71442,71442,Julian Erosa,Juicy J,1989-07-31,72.0,145.0,Yakima MMA,Featherweight,"Yakima, Washington",United States,Male,35
/fighter/Vinny-Magalhaes-10709,10709,Vinny Magalhaes,Pezao,1984-07-02,75.0,205.0,Syndicate MMA,Light Heavyweight,Rio de Janeiro,Brazil,Male,40
/fighter/Rafael-Cavalcante-16161,16161,Rafael Cavalcante,Feijao,1980-04-04,72.0,205.0,Team Nogueira,Light Heavyweight,"Ilha Solteira, Sao Paulo",Brazil,Male,45
/fighter/Jason-Brilz-1927,1927,Jason Brilz,The Hitman,1975-07-07,71.0,205.0,Elite Performance,Light Heavyweight,"Omaha, Nebraska",United States,Male,49
/fighter/Anthony-Perosh-9491,9491,Anthony Perosh,The Hippo,1972-05-10,75.0,205.0,Sinosic,Light Heavyweight,"Sydney, New South Wales",Australia,Male,53
/fighter/Eric-Schafer-13275,13275,Eric Schafer,Red,1977-09-20,75.0,185.0,Red Schafer MMA,Middleweight,"Milwaukee, Wisconsin",United States,Male,47
/fighter/Alessio-Sakara-5366,5366,Alessio Sakara,Legionarius,1981-09-02,73.0,185.0,American Top Team,Middleweight,"Rome, Lazio",Italy,Male,43
/fighter/Travis-Wiuff-3660,3660,Travis Wiuff,Diesel,1978-03-15,75.0,259.0,Elite Performance,Heavyweight,"Rochester, Minnesota",United States,Male,47
/fighter/Kevin-Lee-84342,84342,Kevin Lee,The Motown Phenom,1992-09-04,69.0,155.0,Xtreme Couture,Lightweight,"Grand Rapids, Michigan",United States,Male,32
/fighter/Vernon-White-296,296,Vernon White,Tiger,1971-12-03,72.0,205.0,Lion's Den,Light Heavyweight,"Palo Alto, California",United States,Male,53
/fighter/John-Maguire-15574,15574,John Maguire,The One,1983-05-19,69.0,165.0,Tsunami Gym,Welterweight,"Wisbech, Cambridgeshire",England,Male,41
/fighter/Josh-Samman-17460,17460,Josh Samman,Anqa,1988-03-14,75.0,186.0,MMA Masters,Middleweight,"Tallahassee, Florida",United States,Male,37
/fighter/Reza-Madadi-18921,18921,Reza Madadi,Mad Dog,1978-06-20,71.0,155.0,Allstars Training Center,Lightweight,Tehran,"Iran, Islamic Republic of",Male,46
/fighter/Josh-Neer-9179,9179,Josh Neer,The Dentist,1983-03-24,71.0,170.0,Cesar Gracie Fight Team,Welterweight,"Des Moines, Iowa",United States,Male,42
/fighter/Paul-Buentello-347,347,Paul Buentello,The Headhunter,1974-01-16,75.0,205.0,Grudge Training Center,Light Heavyweight,"Amarillo, Texas",United States,Male,51
/fighter/Joe-Stevenson-65,65,Joe Stevenson,Daddy,1982-06-15,67.0,155.0,Joe Stevenson's Cobra Kai,Lightweight,"Victorville, California",United States,Male,42
/fighter/Louis-Gaudinot-45230,45230,Louis Gaudinot,Goodnight,1984-08-28,63.0,125.0,Team Tiger Schulmann,Flyweight,"Yonkers, New York",United States,Male,40
/fighter/Mark-Weir-3599,3599,Mark Weir,The Wizard,1967-09-19,74.0,185.0,Range,Middleweight,"Gloucester, Gloucestershire",England,Male,57
/fighter/Melvin-Guillard-7431,7431,Melvin Guillard,The Young Assassin,1983-03-30,69.0,155.0,American Top Team,Lightweight,"New Orleans, Louisiana",United States,Male,42
/fighter/Din-Thomas-1301,1301,Din Thomas,Dinyero,1976-09-28,69.0,143.0,American Top Team,Featherweight,"Orlando, Florida",United States,Male,48
/fighter/Dan-Severn-52,52,Dan Severn,The Beast,1958-06-08,74.0,253.0,The Beast Academy,Heavyweight,"Coldwater, Michigan",United States,Male,66
/fighter/Walt-Harris-72046,72046,Walt Harris,The Big Ticket,1983-06-10,76.0,241.0,American Top Team,Heavyweight,"Homewood, Alabama",United States,Male,41
/fighter/Hector-Urbina-18168,18168,Hector Urbina,El Toro,1987-09-17,72.0,170.0,American Top Team,Welterweight,"Chicago, Illinois",United States,Male,37
/fighter/Nate-Quarry-2383,2383,Nate Quarry,Rock,1972-03-18,72.0,185.0,Team Quest,Middleweight,"Gresham, Oregon",United States,Male,53
/fighter/Dustin-Kimura-41247,41247,Dustin Kimura,The Diamond,1989-05-21,66.0,136.0,Gracie Technics,Bantamweight,"Honolulu, Hawaii",United States,Male,35
/fighter/Chris-Brennan-64,64,Chris Brennan,The Westside Strangler,1971-10-12,68.0,155.0,Next Generation,Lightweight,"Mission Viejo, California",United States,Male,53
/fighter/Josh-Thomson-2394,2394,Josh Thomson,The Punk,1978-09-21,70.0,153.0,American Kickboxing Academy,Lightweight,"San Jose, California",United States,Male,46
/fighter/Michael-Johnson-68788,68788,Michael Johnson,The Menace,1986-06-04,70.0,155.0,Blackzilians,Lightweight,"Springfield, Missouri",United States,Male,38
/fighter/Kurt-Pellegrino-4153,4153,Kurt Pellegrino,Batman,1979-05-07,68.0,155.0,Pellegrino MMA,Lightweight,"Point Pleasant, New Jersey",United States,Male,46
/fighter/Takanori-Gomi-425,425,Takanori Gomi,The Fireball Kid,1978-09-22,68.0,155.0,Kugayama Rascal,Lightweight,"Tokyo, Kato",Japan,Male,46
/fighter/Alvin-Robinson-12212,12212,Alvin Robinson,Kid,1982-07-16,69.0,145.0,Grudge Training Center,Featherweight,"Denver, Colorado",United States,Male,42
/fighter/Dong-Hyun-Kim-16374,16374,Dong Hyun Kim,Stun Gun,1981-11-17,73.0,170.0,Busan Team M.A.D.,Welterweight,"Busan, Yeongnam",South Korea,Male,43
/fighter/Joe-Lauzon-4923,4923,Joe Lauzon,J-Lau,1984-05-22,69.0,155.0,Lauzon MMA,Lightweight,"Bridgewater, Massachusetts",United States,Male,40
/fighter/Sean-Sherk-277,277,Sean Sherk,The Muscle Shark,1973-08-05,66.0,155.0,Minnesota Martial Arts Academy,Lightweight,"Minneapolis, Minnesota",United States,Male,51
/fighter/Shamar-Bailey-20744,20744,Shamar Bailey,The Watchman,1982-09-22,68.0,170.0,Sparta Indy,Welterweight,"Indianapolis, Indiana",United States,Male,42
/fighter/Marcus-Aurelio-4833,4833,Marcus Aurelio,Maximus,1973-08-18,70.0,170.0,Elite Mixed Fighters,Welterweight,"Fortaleza, Ceara",Brazil,Male,51
/fighter/Dustin-Hazelett-11481,11481,Dustin Hazelett,McLovin,1986-04-29,73.0,155.0,Team Jorge Gurgel,Lightweight,"Cincinnati, Ohio",United States,Male,39
/fighter/Joe-Brammer-17016,17016,Joe Brammer,The Southside Strangler,1983-08-30,68.0,156.0,Victory MMA,Lightweight,"Des Moines, Iowa",United States,Male,41
/fighter/Mike-de-la-Torre-17915,17915,Mike de la Torre,El Cucuy,1986-09-22,72.0,135.0,MMA Lab,Bantamweight,"San Diego, California",United States,Male,38
/fighter/Felice-Herrig-42432,42432,Felice Herrig,Lil Bulldog,1984-09-18,64.0,115.0,Team Curran,Strawweight,"Buffalo Grove, Illinois",United States,Female,40
/fighter/Jessica-Andrade-100715,100715,Jessica Andrade,Bate Estaca,1991-09-25,62.0,115.0,Parana Vale Tudo,Strawweight,"Umuarama, Parana",Brazil,Female,33
/fighter/Tony-Ferguson-31239,31239,Tony Ferguson,El Cucuy,1984-02-12,72.0,155.0,Team Death Clutch,Lightweight,"Oxnard, California",United States,Male,41
/fighter/Jamie-Varner-7168,7168,Jamie Varner,C-4,1984-12-10,68.0,155.0,Arizona Combat Sports,Lightweight,"Phoenix, Arizona",United States,Male,40
/fighter/Rich-Clementi-1046,1046,Rich Clementi,No Love,1976-03-31,69.0,155.0,Team Voodoo,Lightweight,"Slidell, Lousiana",United States,Male,49
/fighter/Piotr-Hallmann-53375,53375,Piotr Hallmann,Pletwal,1987-08-25,69.0,155.0,Mighty Bulls Gdynia,Lightweight,Gdynia,Poland,Male,37
/fighter/Pat-Healy-6246,6246,Pat Healy,Bam Bam,1983-07-20,69.0,155.0,Sports Lab,Lightweight,"St. Louis, Missouri",United States,Male,41
/fighter/Rafaello-Oliveira-37260,37260,Rafaello Oliveira,Tractor,1982-01-26,68.0,155.0,AMA Fight Club,Lightweight,"Whippany, New Jersey",United States,Male,43
/fighter/Jason-Dent-8321,8321,Jason Dent,Dynamite,1980-06-12,70.0,158.0,GriffonRawl Thaiboxing & MMA Academy,Welterweight,"Cincinnati, Ohio",United States,Male,44
