event_date,event_name,weight_class,fighter1,fighter2,favourite,underdog,favourite_odds,underdog_odds,betting_outcome,outcome,method,round,fighter1_height,fighter1_curr_weight,fighter1_dob,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter2_height,fighter2_curr_weight,fighter2_dob,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,events_extract_ts,odds_extract_ts,fighter_extract_ts,match_key
2006-06-24,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Middleweight,kendall grove,ed herman,,,,,,fighter1,U-DEC,3.0,198.12,83.91452,12/11/1982,200.66,Orthodox,2.31,0.41,2.4,0.54,0.49,0.45,0.56,1.7,185.42,92.98636,02/10/1980,195.58,Orthodox,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,02:55.2,,50:57.0,2006-06-24_kendall grove_ed herman
2006-06-24,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Light Heavyweight,keith jardine,wilson gouveia,,,,,,fighter1,U-DEC,3.0,187.96,83.91452,31/10/1975,193.04,Orthodox,3.25,0.36,2.98,0.59,1.18,0.45,0.62,0.7,185.42,83.91452,03/10/1978,193.04,Orthodox,3.02,0.39,4.06,0.56,0.9,0.66,0.57,2.2,02:55.2,,50:57.0,2006-06-24_keith jardine_wilson gouveia
2006-06-24,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Middleweight,rory singer,ross pointon,,,,,,fighter1,SUB              Triangle Choke,1.0,187.96,83.91452,28/05/1976,195.58,Orthodox,2.55,0.39,2.42,0.63,0.39,0.25,0.64,0.8,172.72,77.11064,18/02/1980,,Orthodox,2.62,0.23,2.77,0.58,1.19,1.0,0.0,0.0,02:55.2,,50:57.0,2006-06-24_rory singer_ross pointon
2006-06-24,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Middleweight,kalib starnes,danny abbadi,,,,,,fighter1,SUB              Rear Naked Choke,1.0,190.5,83.91452,06/01/1975,187.96,Orthodox,2.71,0.48,4.43,0.53,1.46,0.33,0.25,0.6,180.34,70.30676,03/07/1983,,Orthodox,3.29,0.38,4.41,0.57,0.0,0.0,0.77,0.0,02:55.2,,50:57.0,2006-06-24_kalib starnes_danny abbadi
2006-06-24,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Middleweight,luigi fioravanti,solomon hutcherson,,,,,,fighter1,KO/TKO              Punch,1.0,172.72,77.11064,22/01/1981,177.8,Orthodox,2.23,0.42,2.21,0.69,3.76,0.63,0.67,0.9,180.34,83.91452,31/08/1972,,Southpaw,2.59,0.39,2.59,0.64,3.53,1.0,0.0,0.0,02:55.2,,50:57.0,2006-06-24_luigi fioravanti_solomon hutcherson
2006-06-24,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Light Heavyweight,matt hamill,jesse forbes,,,,,,fighter1,KO/TKO              Elbows,1.0,185.42,92.98636,05/10/1976,193.04,Orthodox,3.69,0.42,3.8,0.61,3.0,0.34,0.91,0.0,187.96,83.91452,24/10/1984,190.5,Southpaw,2.11,0.24,4.06,0.53,1.79,0.75,0.66,1.2,02:55.2,,50:57.0,2006-06-24_matt hamill_jesse forbes
2006-06-24,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Light Heavyweight,mike nickels,wes combs,,,,,,fighter1,SUB              Rear Naked Choke,1.0,193.04,92.98636,13/12/1971,,Orthodox,4.44,0.52,1.11,0.64,11.11,0.8,0.0,2.8,187.96,92.98636,18/06/1973,,Orthodox,2.14,0.48,4.73,0.45,0.0,0.0,0.0,0.0,02:55.2,,50:57.0,2006-06-24_mike nickels_wes combs
2006-05-27,UFC 60: Hughes vs Gracie,Catch Weight,matt hughes,royce gracie,,,,,,fighter1,KO/TKO              Punches,1.0,175.26,77.11064,13/10/1973,185.42,Switch,2.14,0.53,1.36,0.53,2.95,0.5,0.35,1.2,185.42,79.3786,12/12/1966,,Southpaw,0.88,0.41,1.13,0.37,0.0,0.0,0.66,0.8,02:55.2,,50:57.0,2006-05-27_matt hughes_royce gracie
2006-05-27,UFC 60: Hughes vs Gracie,Light Heavyweight,dean lister,alessio sakara,,,,,,fighter1,SUB              Triangle Choke,1.0,185.42,83.91452,13/02/1976,190.5,Orthodox,1.26,0.35,1.89,0.61,1.58,0.15,0.5,1.1,182.88,83.91452,02/09/1981,182.88,Orthodox,3.96,0.47,2.8,0.59,2.18,0.78,0.62,0.0,02:55.2,,50:57.0,2006-05-27_dean lister_alessio sakara
2006-05-27,UFC 60: Hughes vs Gracie,Welterweight,diego sanchez,john alessio,,,,,,fighter1,U-DEC,3.0,177.8,77.11064,31/12/1981,182.88,Southpaw,2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,177.8,70.30676,05/07/1979,182.88,Orthodox,2.1,0.39,2.91,0.54,1.85,0.38,0.7,1.2,02:55.2,,50:57.0,2006-05-27_diego sanchez_john alessio
2006-05-27,UFC 60: Hughes vs Gracie,Heavyweight,brandon vera,assuerio silva,,,,,,fighter1,SUB              Guillotine Choke,1.0,190.5,104.32616,10/10/1977,198.12,Orthodox,3.03,0.56,2.81,0.52,0.7,0.53,0.59,0.2,177.8,109.315672,18/06/1974,,Orthodox,1.42,0.46,4.2,0.54,2.66,0.34,0.25,1.8,02:55.2,,50:57.0,2006-05-27_brandon vera_assuerio silva
2006-05-27,UFC 60: Hughes vs Gracie,Middleweight,mike swick,joe riggs,,,,,,fighter1,SUB              Guillotine Choke,1.0,185.42,77.11064,19/06/1979,195.58,Orthodox,2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6,182.88,83.91452,23/09/1982,177.8,Southpaw,2.41,0.51,1.69,0.57,2.45,0.55,0.62,0.6,02:55.2,,50:57.0,2006-05-27_mike swick_joe riggs
2006-05-27,UFC 60: Hughes vs Gracie,Middleweight,jeremy horn,chael sonnen,,,,,,fighter1,SUB              Armbar,2.0,185.42,83.91452,25/08/1975,187.96,Orthodox,1.19,0.39,1.99,0.55,1.83,0.38,0.29,1.1,185.42,92.98636,03/04/1977,185.42,Southpaw,3.08,0.43,1.1,0.62,3.81,0.59,0.66,0.4,02:55.2,,50:57.0,2006-05-27_jeremy horn_chael sonnen
2006-05-27,UFC 60: Hughes vs Gracie,Lightweight,spencer fisher,matt wiman,,,,,,fighter1,KO/TKO              Flying Knee,2.0,170.18,70.30676,09/05/1976,172.72,Southpaw,3.17,0.43,3.03,0.64,0.67,0.3,0.6,0.8,177.8,70.30676,19/09/1983,172.72,Orthodox,3.17,0.5,3.57,0.51,2.13,0.37,0.56,1.5,02:55.2,,50:57.0,2006-05-27_spencer fisher_matt wiman
2006-05-27,UFC 60: Hughes vs Gracie,Heavyweight,gabriel gonzaga,fabiano scherner,,,,,,fighter1,KO/TKO              Punch,2.0,187.96,109.769264,18/05/1979,193.04,Orthodox,2.12,0.45,2.94,0.57,2.8,0.39,0.66,1.1,190.5,116.573144,30/06/1972,,Orthodox,1.31,0.31,3.2,0.38,1.09,0.33,0.4,0.0,02:55.2,,50:57.0,2006-05-27_gabriel gonzaga_fabiano scherner
2006-05-27,UFC 60: Hughes vs Gracie,Lightweight,melvin guillard,rick davis,,,,,,fighter1,KO/TKO              Punch,1.0,175.26,70.30676,30/03/1983,180.34,Orthodox,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2,175.26,70.30676,,,Orthodox,3.09,0.5,6.19,0.64,0.0,0.0,0.0,0.0,02:55.2,,50:57.0,2006-05-27_melvin guillard_rick davis
2006-04-15,UFC 59: Reality Check,Heavyweight,tim sylvia,andrei arlovski,,,,,,fighter1,KO/TKO              Punch,1.0,203.2,120.20188,05/03/1976,203.2,Orthodox,4.23,0.41,2.61,0.61,0.11,1.0,0.75,0.1,190.5,108.86208,04/02/1979,195.58,Orthodox,3.78,0.45,3.2,0.57,0.39,0.36,0.76,0.2,02:55.2,,50:57.0,2006-04-15_tim sylvia_andrei arlovski
2006-04-15,UFC 59: Reality Check,Welterweight,sean sherk,nick diaz,,,,,,fighter1,U-DEC,3.0,167.64,70.30676,05/08/1973,170.18,Orthodox,2.17,0.35,2.71,0.55,4.09,0.46,0.56,0.4,185.42,77.11064,02/08/1983,193.04,Southpaw,5.71,0.42,3.84,0.59,1.28,0.32,0.6,1.0,02:55.2,,50:57.0,2006-04-15_sean sherk_nick diaz
2006-04-15,UFC 59: Reality Check,Light Heavyweight,tito ortiz,forrest griffin,,,,,,fighter1,S-DEC,3.0,190.5,92.98636,23/01/1975,187.96,Orthodox,2.59,0.46,2.88,0.6,2.47,0.35,0.54,0.6,190.5,92.98636,16/03/1979,195.58,Orthodox,4.38,0.36,2.81,0.61,1.05,0.48,0.57,0.7,02:55.2,,50:57.0,2006-04-15_tito ortiz_forrest griffin
2006-04-15,UFC 59: Reality Check,Middleweight,evan tanner,justin levens,,,,,,fighter1,SUB              Triangle Choke,1.0,182.88,83.91452,11/02/1971,187.96,Orthodox,3.05,0.59,2.64,0.56,2.55,0.43,0.25,1.3,180.34,83.91452,18/04/1980,,Orthodox,1.24,0.47,3.15,0.37,1.69,0.5,0.33,5.1,02:55.2,,50:57.0,2006-04-15_evan tanner_justin levens
2006-04-15,UFC 59: Reality Check,Heavyweight,jeff monson,marcio cruz,,,,,,fighter1,S-DEC,3.0,175.26,112.037224,18/01/1971,187.96,Orthodox,0.97,0.3,2.87,0.59,1.06,0.12,0.66,0.7,193.04,105.233344,24/04/1978,,Orthodox,2.92,0.46,1.51,0.68,0.53,0.07,0.37,1.6,02:55.2,,50:57.0,2006-04-15_jeff monson_marcio cruz
2006-04-15,UFC 59: Reality Check,Welterweight,karo parisyan,nick thompson,,,,,,fighter1,KO/TKO              Punches,1.0,177.8,77.11064,28/08/1982,182.88,Orthodox,2.49,0.41,2.19,0.58,5.27,0.59,0.59,1.0,185.42,77.11064,23/06/1981,187.96,Orthodox,1.87,0.42,1.8,0.49,1.06,1.0,0.35,2.6,02:55.2,,50:57.0,2006-04-15_karo parisyan_nick thompson
2006-04-15,UFC 59: Reality Check,Middleweight,david terrell,scott smith,,,,,,fighter1,SUB              Rear Naked Choke,1.0,185.42,83.91452,09/01/1978,,Southpaw,2.34,0.63,2.71,0.37,5.54,0.5,0.0,5.5,182.88,83.91452,21/05/1979,177.8,Orthodox,1.9,0.27,5.87,0.5,0.12,0.06,0.58,0.5,02:55.2,,50:57.0,2006-04-15_david terrell_scott smith
2006-04-15,UFC 59: Reality Check,Light Heavyweight,jason lambert,terry martin,,,,,,fighter1,KO/TKO              Punches,2.0,190.5,83.91452,03/06/1975,190.5,Orthodox,3.21,0.58,1.84,0.5,1.35,0.36,0.28,2.4,172.72,83.91452,10/10/1980,180.34,Orthodox,2.82,0.43,3.13,0.54,3.1,0.42,0.92,0.0,02:55.2,,50:57.0,2006-04-15_jason lambert_terry martin
2006-04-15,UFC 59: Reality Check,Welterweight,thiago alves,derrick noble,,,,,,fighter1,KO/TKO              Punches,1.0,175.26,77.11064,03/10/1983,177.8,Orthodox,3.73,0.41,3.42,0.62,0.71,0.6,0.63,0.3,175.26,77.11064,14/08/1978,,Southpaw,6.21,0.4,3.79,0.59,0.0,0.0,0.0,0.0,02:55.2,,50:57.0,2006-04-15_thiago alves_derrick noble
2006-04-06,UFC Fight Night 4,Light Heavyweight,stephan bonnar,keith jardine,,,,,,fighter1,U-DEC,3.0,193.04,92.98636,04/04/1977,200.66,Orthodox,2.76,0.38,3.01,0.52,1.32,0.4,0.6,1.0,187.96,83.91452,31/10/1975,193.04,Orthodox,3.25,0.36,2.98,0.59,1.18,0.45,0.62,0.7,02:55.2,,50:57.0,2006-04-06_stephan bonnar_keith jardine
2006-04-06,UFC Fight Night 4,Light Heavyweight,rashad evans,sam hoger,,,,,,fighter1,S-DEC,3.0,182.88,92.98636,25/09/1979,190.5,Orthodox,2.14,0.37,2.42,0.63,2.98,0.44,0.73,0.0,187.96,92.98636,28/06/1980,,Orthodox,1.07,0.25,2.25,0.57,1.12,0.38,0.29,1.3,02:55.2,,50:57.0,2006-04-06_rashad evans_sam hoger
2006-04-06,UFC Fight Night 4,Welterweight,josh neer,joe stevenson,,,,,,fighter1,U-DEC,3.0,180.34,77.11064,24/03/1983,182.88,Orthodox,3.29,0.46,3.63,0.58,1.09,0.34,0.46,1.3,170.18,65.77084,15/06/1982,177.8,Orthodox,2.05,0.44,2.44,0.6,2.75,0.44,0.39,2.2,02:55.2,,50:57.0,2006-04-06_josh neer_joe stevenson
2006-04-06,UFC Fight Night 4,Middleweight,chris leben,luigi fioravanti,,,,,,fighter1,U-DEC,3.0,180.34,83.91452,21/07/1980,185.42,Southpaw,2.87,0.42,2.87,0.52,1.14,0.41,0.53,0.8,172.72,77.11064,22/01/1981,177.8,Orthodox,2.23,0.42,2.21,0.69,3.76,0.63,0.67,0.9,02:55.2,,50:57.0,2006-04-06_chris leben_luigi fioravanti
2006-04-06,UFC Fight Night 4,Welterweight,luke cummo,jason von flue,,,,,,fighter1,U-DEC,3.0,182.88,77.11064,27/04/1980,187.96,Orthodox,1.74,0.43,1.5,0.59,0.89,0.55,0.42,1.4,182.88,77.11064,01/08/1975,,Orthodox,1.89,0.36,3.23,0.52,0.62,0.16,0.58,1.5,02:55.2,,50:57.0,2006-04-06_luke cummo_jason von flue
2006-04-06,UFC Fight Night 4,Welterweight,jon fitch,joshua burkman,,,,,,fighter1,SUB              Rear Naked Choke,2.0,182.88,77.11064,24/02/1978,187.96,Orthodox,2.61,0.5,1.65,0.54,3.6,0.51,0.56,0.8,177.8,77.11064,10/04/1980,182.88,Orthodox,2.69,0.43,3.13,0.51,2.53,0.36,0.72,0.3,02:55.2,,50:57.0,2006-04-06_jon fitch_joshua burkman
2006-04-06,UFC Fight Night 4,Heavyweight,dan christison,brad imes,,,,,,fighter1,SUB              Armbar,3.0,203.2,120.20188,26/04/1972,,Orthodox,4.23,0.51,3.88,0.54,0.0,0.0,0.37,1.1,200.66,120.20188,13/03/1977,,Orthodox,2.73,0.31,4.24,0.49,1.72,0.71,0.0,1.0,02:55.2,,50:57.0,2006-04-06_dan christison_brad imes
2006-04-06,UFC Fight Night 4,Welterweight,josh koscheck,ansar chalangov,,,,,,fighter1,SUB              Rear Naked Choke,1.0,177.8,77.11064,30/11/1977,185.42,Orthodox,1.79,0.36,2.27,0.63,2.46,0.48,0.64,0.4,175.26,77.11064,30/10/1979,,Orthodox,0.68,0.66,1.69,0.54,0.0,0.0,0.0,7.6,02:55.2,,50:57.0,2006-04-06_josh koscheck_ansar chalangov
2006-04-06,UFC Fight Night 4,Middleweight,chael sonnen,trevor prangley,,,,,,fighter1,U-DEC,3.0,185.42,92.98636,03/04/1977,185.42,Southpaw,3.08,0.43,1.1,0.62,3.81,0.59,0.66,0.4,185.42,83.91452,24/08/1972,190.5,Orthodox,2.59,0.6,2.02,0.48,3.38,0.55,0.74,1.0,02:55.2,,50:57.0,2006-04-06_chael sonnen_trevor prangley
2006-03-04,UFC 58: USA vs Canada,Middleweight,rich franklin,david loiseau,,,,,,fighter1,U-DEC,5.0,185.42,83.91452,05/10/1974,193.04,Southpaw,4.1,0.44,2.07,0.62,1.31,0.66,0.63,0.7,182.88,83.91452,17/12/1979,193.04,Orthodox,1.59,0.44,3.64,0.43,0.43,0.42,0.36,0.1,02:55.2,,50:57.0,2006-03-04_rich franklin_david loiseau
2006-03-04,UFC 58: USA vs Canada,Middleweight,mike swick,steve vigneault,,,,,,fighter1,SUB              Guillotine Choke,1.0,185.42,77.11064,19/06/1979,195.58,Orthodox,2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6,177.8,83.91452,14/02/1978,,Orthodox,2.19,0.28,5.75,0.44,0.0,0.0,1.0,0.0,02:55.2,,50:57.0,2006-03-04_mike swick_steve vigneault
2006-03-04,UFC 58: USA vs Canada,Welterweight,georges st-pierre,bj penn,,,,,,fighter1,S-DEC,3.0,180.34,83.91452,19/05/1981,193.04,Orthodox,3.78,0.53,1.4,0.72,4.16,0.74,0.83,1.1,175.26,70.30676,13/12/1978,177.8,Orthodox,2.76,0.48,3.2,0.56,1.19,0.55,0.74,0.5,02:55.2,,50:57.0,2006-03-04_georges st-pierre_bj penn
2006-03-04,UFC 58: USA vs Canada,Middleweight,nate marquardt,joe doerksen,,,,,,fighter1,U-DEC,3.0,182.88,83.91452,20/04/1979,187.96,Orthodox,2.71,0.49,2.32,0.55,1.87,0.51,0.7,0.8,182.88,83.91452,09/10/1977,190.5,Orthodox,1.43,0.42,2.79,0.5,2.02,0.33,0.33,2.3,02:55.2,,50:57.0,2006-03-04_nate marquardt_joe doerksen
2006-03-04,UFC 58: USA vs Canada,Lightweight,mark hominick,yves edwards,,,,,,fighter1,SUB              Triangle Choke,2.0,172.72,65.77084,22/07/1982,172.72,Orthodox,4.08,0.42,4.18,0.69,0.25,0.66,0.71,0.9,175.26,70.30676,30/09/1976,185.42,Southpaw,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7,02:55.2,,50:57.0,2006-03-04_mark hominick_yves edwards
2006-03-04,UFC 58: USA vs Canada,Lightweight,sam stout,spencer fisher,,,,,,fighter1,S-DEC,3.0,175.26,70.30676,23/04/1984,177.8,Orthodox,4.17,0.28,4.08,0.57,0.63,0.38,0.77,0.1,170.18,70.30676,09/05/1976,172.72,Southpaw,3.17,0.43,3.03,0.64,0.67,0.3,0.6,0.8,02:55.2,,50:57.0,2006-03-04_sam stout_spencer fisher
2006-03-04,UFC 58: USA vs Canada,Light Heavyweight,jason lambert,rob macdonald,,,,,,fighter1,SUB              Kimura,1.0,190.5,83.91452,03/06/1975,190.5,Orthodox,3.21,0.58,1.84,0.5,1.35,0.36,0.28,2.4,190.5,92.98636,05/09/1978,198.12,Orthodox,1.8,0.5,2.04,0.46,7.19,0.8,0.8,5.4,02:55.2,,50:57.0,2006-03-04_jason lambert_rob macdonald
2006-03-04,UFC 58: USA vs Canada,Heavyweight,tom murphy,icho larenas,,,,,,fighter1,KO/TKO              Punches,3.0,187.96,102.965384,19/11/1974,,Southpaw,2.5,0.71,0.17,0.84,7.51,0.85,0.0,2.5,190.5,106.59412,12/03/1980,,Orthodox,0.17,0.15,2.5,0.28,0.0,0.0,0.14,0.0,02:55.2,,50:57.0,2006-03-04_tom murphy_icho larenas
2006-02-04,UFC 57: Liddell vs Couture 3,Light Heavyweight,chuck liddell,randy couture,,,,,,fighter1,KO/TKO              Punch,2.0,187.96,92.98636,17/12/1969,193.04,Orthodox,2.97,0.35,2.71,0.56,0.44,0.75,0.81,0.0,185.42,92.98636,22/06/1963,190.5,Orthodox,2.85,0.57,1.53,0.59,2.78,0.46,0.58,0.5,02:55.2,,50:57.0,2006-02-04_chuck liddell_randy couture
2006-02-04,UFC 57: Liddell vs Couture 3,Heavyweight,brandon vera,justin eilers,,,,,,fighter1,KO/TKO              Kick,1.0,190.5,104.32616,10/10/1977,198.12,Orthodox,3.03,0.56,2.81,0.52,0.7,0.53,0.59,0.2,185.42,106.59412,28/06/1978,,Orthodox,2.86,0.43,5.66,0.49,0.82,0.25,0.5,0.0,02:55.2,,50:57.0,2006-02-04_brandon vera_justin eilers
2006-02-04,UFC 57: Liddell vs Couture 3,Heavyweight,marcio cruz,frank mir,,,,,,fighter1,KO/TKO              Punches,1.0,193.04,105.233344,24/04/1978,,Orthodox,2.92,0.46,1.51,0.68,0.53,0.07,0.37,1.6,190.5,119.748288,24/05/1979,200.66,Southpaw,2.18,0.47,3.84,0.38,2.02,0.4,0.54,2.0,02:55.2,,50:57.0,2006-02-04_marcio cruz_frank mir
2006-02-04,UFC 57: Liddell vs Couture 3,Light Heavyweight,renato sobral,mike van arsdale,,,,,,fighter1,SUB              Rear Naked Choke,1.0,185.42,92.98636,07/09/1975,190.5,Orthodox,2.23,0.45,1.53,0.57,2.48,0.42,0.65,2.6,187.96,92.98636,20/06/1965,,Switch,1.52,0.41,1.91,0.41,1.06,0.14,0.37,0.0,02:55.2,,50:57.0,2006-02-04_renato sobral_mike van arsdale
2006-02-04,UFC 57: Liddell vs Couture 3,Welterweight,joe riggs,nick diaz,,,,,,fighter1,U-DEC,3.0,182.88,83.91452,23/09/1982,177.8,Southpaw,2.41,0.51,1.69,0.57,2.45,0.55,0.62,0.6,185.42,77.11064,02/08/1983,193.04,Southpaw,5.71,0.42,3.84,0.59,1.28,0.32,0.6,1.0,02:55.2,,50:57.0,2006-02-04_joe riggs_nick diaz
2006-02-04,UFC 57: Liddell vs Couture 3,Light Heavyweight,alessio sakara,elvis sinosic,,,,,,fighter1,U-DEC,3.0,182.88,83.91452,02/09/1981,182.88,Orthodox,3.96,0.47,2.8,0.59,2.18,0.78,0.62,0.0,190.5,92.98636,13/02/1971,195.58,Orthodox,1.13,0.37,4.6,0.53,0.0,0.0,0.0,1.2,02:55.2,,50:57.0,2006-02-04_alessio sakara_elvis sinosic
2006-02-04,UFC 57: Liddell vs Couture 3,Heavyweight,paul buentello,gilbert aldana,,,,,,fighter1,KO/TKO              Punches,2.0,187.96,111.13004,16/01/1974,195.58,Orthodox,3.29,0.45,3.83,0.52,0.19,0.33,0.39,0.4,185.42,113.398,25/08/1977,,Orthodox,2.91,0.54,6.26,0.26,2.57,0.4,0.33,0.0,02:55.2,,50:57.0,2006-02-04_paul buentello_gilbert aldana
2006-02-04,UFC 57: Liddell vs Couture 3,Heavyweight,jeff monson,branden lee hinkle,,,,,,fighter1,SUB              North-South Choke,1.0,175.26,112.037224,18/01/1971,187.96,Orthodox,0.97,0.3,2.87,0.59,1.06,0.12,0.66,0.7,190.5,106.59412,29/07/1973,,Orthodox,2.61,0.69,3.91,0.26,4.34,0.57,0.66,4.3,02:55.2,,50:57.0,2006-02-04_jeff monson_branden lee hinkle
2006-02-04,UFC 57: Liddell vs Couture 3,Light Heavyweight,keith jardine,mike whitehead,,,,,,fighter1,U-DEC,3.0,187.96,83.91452,31/10/1975,193.04,Orthodox,3.25,0.36,2.98,0.59,1.18,0.45,0.62,0.7,185.42,92.98636,29/06/1981,,Orthodox,1.62,0.33,2.36,0.59,3.59,0.43,0.77,0.3,02:55.2,,50:57.0,2006-02-04_keith jardine_mike whitehead
2006-01-16,UFC Fight Night 3,Heavyweight,tim sylvia,assuerio silva,,,,,,fighter1,U-DEC,3.0,203.2,120.20188,05/03/1976,203.2,Orthodox,4.23,0.41,2.61,0.61,0.11,1.0,0.75,0.1,177.8,109.315672,18/06/1974,,Orthodox,1.42,0.46,4.2,0.54,2.66,0.34,0.25,1.8,02:55.2,,50:57.0,2006-01-16_tim sylvia_assuerio silva
2006-01-16,UFC Fight Night 3,Light Heavyweight,stephan bonnar,james irvin,,,,,,fighter1,SUB              Kimura,1.0,193.04,92.98636,04/04/1977,200.66,Orthodox,2.76,0.38,3.01,0.52,1.32,0.4,0.6,1.0,187.96,92.98636,12/09/1978,190.5,Orthodox,2.03,0.48,3.86,0.35,0.0,0.0,0.36,0.5,02:55.2,,50:57.0,2006-01-16_stephan bonnar_james irvin
2006-01-16,UFC Fight Night 3,Welterweight,joshua burkman,drew fickett,,,,,,fighter1,SUB              Guillotine Choke,1.0,177.8,77.11064,10/04/1980,182.88,Orthodox,2.69,0.43,3.13,0.51,2.53,0.36,0.72,0.3,177.8,70.30676,14/12/1979,177.8,Orthodox,2.33,0.41,2.29,0.57,1.3,0.35,0.3,2.2,02:55.2,,50:57.0,2006-01-16_joshua burkman_drew fickett
2006-01-16,UFC Fight Night 3,Middleweight,chris leben,jorge rivera,,,,,,fighter1,KO/TKO              Punch,1.0,180.34,83.91452,21/07/1980,185.42,Southpaw,2.87,0.42,2.87,0.52,1.14,0.41,0.53,0.8,185.42,83.91452,28/02/1972,185.42,Orthodox,3.16,0.48,2.64,0.54,0.84,0.5,0.63,0.1,02:55.2,,50:57.0,2006-01-16_chris leben_jorge rivera
2006-01-16,UFC Fight Night 3,Welterweight,josh neer,melvin guillard,,,,,,fighter1,SUB              Triangle Choke,1.0,180.34,77.11064,24/03/1983,182.88,Orthodox,3.29,0.46,3.63,0.58,1.09,0.34,0.46,1.3,175.26,70.30676,30/03/1983,180.34,Orthodox,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2,02:55.2,,50:57.0,2006-01-16_josh neer_melvin guillard
2006-01-16,UFC Fight Night 3,Welterweight,duane ludwig,jonathan goulet,,,,,,fighter1,KO/TKO              Punch,1.0,177.8,77.11064,04/08/1978,177.8,Orthodox,4.62,0.44,3.05,0.57,0.43,0.25,0.59,0.1,182.88,77.11064,13/07/1979,185.42,Orthodox,1.61,0.41,2.01,0.46,4.17,0.7,0.45,0.6,02:55.2,,50:57.0,2006-01-16_duane ludwig_jonathan goulet
2006-01-16,UFC Fight Night 3,Welterweight,spencer fisher,aaron riley,,,,,,fighter1,KO/TKO,1.0,170.18,70.30676,09/05/1976,172.72,Southpaw,3.17,0.43,3.03,0.64,0.67,0.3,0.6,0.8,172.72,70.30676,09/12/1980,175.26,Southpaw,3.45,0.34,3.78,0.61,1.18,0.34,0.6,0.1,02:55.2,,50:57.0,2006-01-16_spencer fisher_aaron riley
2006-01-16,UFC Fight Night 3,Welterweight,jason von flue,alex karalexis,,,,,,fighter1,SUB              Von Flue Choke,3.0,182.88,77.11064,01/08/1975,,Orthodox,1.89,0.36,3.23,0.52,0.62,0.16,0.58,1.5,172.72,70.30676,20/09/1977,167.64,Orthodox,2.57,0.42,2.39,0.54,2.7,0.45,0.86,0.9,02:55.2,,50:57.0,2006-01-16_jason von flue_alex karalexis
2005-11-19,UFC 56: Full Force,Middleweight,rich franklin,nate quarry,,,,,,fighter1,KO/TKO              Punch,1.0,185.42,83.91452,05/10/1974,193.04,Southpaw,4.1,0.44,2.07,0.62,1.31,0.66,0.63,0.7,182.88,83.91452,18/03/1972,182.88,OpenStance,4.96,0.44,2.8,0.66,0.25,0.33,0.6,0.0,02:55.2,,50:57.0,2005-11-19_rich franklin_nate quarry
2005-11-19,UFC 56: Full Force,Heavyweight,gabriel gonzaga,kevin jordan,,,,,,fighter1,KO/TKO              Punch,3.0,187.96,109.769264,18/05/1979,193.04,Orthodox,2.12,0.45,2.94,0.57,2.8,0.39,0.66,1.1,190.5,111.13004,31/12/1970,,Orthodox,2.0,0.4,1.91,0.55,0.0,0.0,0.77,0.6,02:55.2,,50:57.0,2005-11-19_gabriel gonzaga_kevin jordan
2005-11-19,UFC 56: Full Force,Welterweight,matt hughes,joe riggs,,,,,,fighter1,SUB              Kimura,1.0,175.26,77.11064,13/10/1973,185.42,Switch,2.14,0.53,1.36,0.53,2.95,0.5,0.35,1.2,182.88,83.91452,23/09/1982,177.8,Southpaw,2.41,0.51,1.69,0.57,2.45,0.55,0.62,0.6,02:55.2,,50:57.0,2005-11-19_matt hughes_joe riggs
2005-11-19,UFC 56: Full Force,Welterweight,georges st-pierre,sean sherk,,,,,,fighter1,KO/TKO              Elbows,2.0,180.34,83.91452,19/05/1981,193.04,Orthodox,3.78,0.53,1.4,0.72,4.16,0.74,0.83,1.1,167.64,70.30676,05/08/1973,170.18,Orthodox,2.17,0.35,2.71,0.55,4.09,0.46,0.56,0.4,02:55.2,,50:57.0,2005-11-19_georges st-pierre_sean sherk
